Hole_ID,X,Y
WE-0740,765950,9621670
WE-0739,765950,9621620
WE-0742,765950,9621570
WE-0741,765950,9621520
WE-0728,765950,9621470
WE-0727,765950,9621420
WE-0730,765950,9621370
WE-0729,765950,9621320
WE-0732,765950,9621270
WE-0731,765950,9621220
WE-0734,765950,9621170
WE-0733,765950,9621120
WE-0688,765950,9621070
WE-0687,765950,9621020
WE-0690,765950,9620970
WE-0689,765950,9620920
WE-0692,765950,9620870
WE-0691,765950,9620820
WE-0694,765950,9620770
WE-0693,765950,9620720
WE-0680,765950,9620670
WE-0679,765950,9620620
WE-0682,765950,9620570
WE-0681,765950,9620520
WE-0684,765950,9620470
WE-0683,765950,9620420
WE-0686,765950,9620370
WE-0685,765950,9620320
WE-0704,765950,9620270
WE-0703,765950,9620220
WE-0706,765950,9620170
WE-0705,765950,9620120
WE-0708,765950,9620070
WE-0707,765950,9620020
WE-0710,765950,9619972
WE-0709,766000,9622020
WE-0696,766000,9621970
WE-0695,766000,9621920
WE-0698,766000,9621870
WE-0697,766000,9621820
WE-0700,766000,9621770
WE-0699,766000,9621720
WE-0702,766000,9621670
WE-0701,766000,9621620
WE-0656,766000,9621570
WE-0655,766000,9621520
WE-0658,766000,9621470
WE-0657,766000,9621420
WE-0660,766000,9621370
WE-0659,766000,9621320
WE-0662,766000,9621270
WE-0661,766000,9621220
WE-0648,766000,9621170
WE-0647,766000,9621120
WE-0650,766000,9621070
WE-0649,766000,9621020
WE-0652,766000,9620970
WE-0651,766000,9620920
WE-0654,766000,9620870
WE-0653,766000,9620820
WE-0672,766000,9620770
WE-0671,766000,9620720
WE-0674,766000,9620670
WE-0673,766000,9620620
WE-0676,766000,9620570
WE-0675,766000,9620520
WE-0678,766000,9620470
WE-0677,766000,9620420
WE-0664,766000,9620370
WE-0663,766000,9620320
WE-0666,766000,9620270
WE-0665,766000,9620220
WE-0668,766000,9620170
WE-0667,766000,9620120
WE-0670,766000,9620070
WE-0669,766000,9620020
WE-0624,766000,9619972
WE-0623,766050,9622020
WE-0626,766050,9621970
WE-0625,766050,9621920
WE-0628,766050,9621870
WE-0627,766050,9621820
WE-0630,766050,9621770
WE-0629,766050,9621720
WE-0616,766050,9621670
WE-0615,766050,9621620
WE-0618,766050,9621570
WE-0617,766050,9621520
WE-0620,766050,9621470
WE-0619,766050,9621420
WE-0622,766050,9621370
WE-0621,766050,9621320
WE-0640,766050,9621270
WE-0639,766050,9621220
WE-0642,766050,9621170
WE-0641,766050,9621120
WE-0644,766050,9621070
WE-0643,766050,9621020
WE-0646,766050,9620970
WE-0645,766050,9620920
WE-0632,766050,9620870
WE-0631,766050,9620820
WE-0634,766050,9620770
WE-0633,766050,9620720
WE-0636,766050,9620670
WE-0635,766050,9620620
WE-0638,766050,9620570
WE-0637,766050,9620520
WE-0592,766050,9620470
WE-0591,766050,9620420
WE-0594,766050,9620370
WE-0593,766050,9620320
WE-0596,766050,9620270
WE-0595,766050,9620220
WE-0598,766050,9620170
WE-0597,766050,9620120
WE-0584,766050,9620070
WE-0583,766050,9620020
WE-0586,766050,9619972
WE-0585,766100,9622020
WE-0588,766100,9621970
WE-0587,766100,9621920
WE-0590,766100,9621870
WE-0589,766100,9621820
WE-0608,766100,9621770
WE-0607,766100,9621720
WE-0610,766100,9621670
WE-0609,766100,9621620
WE-0612,766100,9621570
WE-0611,766100,9621520
WE-0614,766100,9621470
WE-0613,766100,9621420
WE-0600,766100,9621370
WE-0599,766100,9621320
WE-0602,766100,9621270
WE-0601,766100,9621220
WE-0604,766100,9621170
WE-0603,766100,9621120
WE-0606,766100,9621070
WE-0605,766100,9621020
WE-0560,766100,9620970
WE-0559,766100,9620920
WE-0562,766100,9620870
WE-0561,766100,9620820
WE-0564,766100,9620770
WE-0563,766100,9620720
WE-0566,766100,9620670
WE-0565,766100,9620620
WE-0552,766100,9620570
WE-0551,766100,9620520
WE-0554,766100,9620470
WE-0553,766100,9620420
WE-0556,766100,9620370
WE-0555,766100,9620320
WE-0558,766100,9620270
WE-0557,766100,9620220
WE-0576,766100,9620170
WE-0575,766100,9620120
WE-0578,766100,9620070
WE-0577,766100,9620020
WE-0580,766100,9619972
WE-0579,766150,9622020
WE-0582,766150,9621970
WE-0581,766150,9621920
WE-0568,766150,9621870
WE-0567,766150,9621820
WE-0570,766150,9621770
WE-0569,766150,9621720
WE-0572,766150,9621670
WE-0571,766150,9621620
WE-0574,766150,9621570
WE-0573,766150,9621520
WE-0528,766150,9621470
WE-0527,766150,9621420
WE-0530,766150,9621370
WE-0529,766150,9621320
WE-0532,766150,9621270
WE-0531,766150,9621220
WE-0534,766150,9621170
WE-0533,766150,9621120
WE-0520,766150,9621070
WE-0519,766150,9621020
WE-0522,766150,9620970
WE-0521,766150,9620920
WE-0524,766150,9620870
WE-0523,766150,9620820
WE-0526,766150,9620770
WE-0525,766150,9620720
WE-0544,766150,9620670
WE-0543,766150,9620620
WE-0546,766150,9620570
WE-0545,766150,9620520
WE-0548,766150,9620470
WE-0547,766150,9620420
WE-0550,766150,9620370
WE-0549,766150,9620320
WE-0536,766150,9620270
WE-0535,766150,9620220
WE-0538,766150,9620170
WE-0537,766150,9620120
WE-0540,766150,9620070
WE-0539,766150,9620020
WE-0542,766150,9619972
WE-0541,766200,9622020
WE-0496,766200,9621970
WE-0495,766200,9621920
WE-0498,766200,9621870
WE-0497,766200,9621820
WE-0500,766200,9621770
WE-0499,766200,9621720
WE-0502,766200,9621670
WE-0501,766200,9621620
WE-0488,766200,9621570
WE-0487,766200,9621520
WE-0490,766200,9621470
WE-0489,766200,9621420
WE-0492,766200,9621370
WE-0491,766200,9621320
WE-0494,766200,9621270
WE-0493,766200,9621220
WE-0512,766200,9621170
WE-0511,766200,9621120
WE-0514,766200,9621070
WE-0513,766200,9621020
WE-0516,766200,9620970
WE-0515,766200,9620920
WE-0518,766200,9620870
WE-0517,766200,9620820
WE-0504,766200,9620770
WE-0503,766200,9620720
WE-0506,766200,9620670
WE-0505,766200,9620620
WE-0508,766200,9620570
WE-0507,766200,9620520
WE-0510,766200,9620470
WE-0509,766200,9620420
WE-0464,766200,9620370
WE-0463,766200,9620320
WE-0466,766200,9620270
WE-0465,766200,9620220
WE-0468,766200,9620170
WE-0467,766200,9620120
WE-0470,766200,9620070
WE-0469,766200,9620020
WE-0456,766200,9619972
WE-0455,766250,9622020
WE-0458,766250,9621970
WE-0457,766250,9621920
WE-0460,766250,9621870
WE-0459,766250,9621820
WE-0462,766250,9621770
WE-0461,766250,9621720
WE-0480,766250,9621670
WE-0479,766250,9621620
WE-0482,766250,9621570
WE-0481,766250,9621520
WE-0484,766250,9621470
WE-0483,766250,9621420
WE-0486,766250,9621370
WE-0485,766250,9621320
WE-0472,766250,9621270
WE-0471,766250,9621220
WE-0474,766250,9621170
WE-0473,766250,9621120
WE-0476,766250,9621070
WE-0475,766250,9621020
WE-0478,766250,9620970
WE-0477,766250,9620920
WE-0432,766250,9620870
WE-0431,766250,9620820
WE-0434,766250,9620770
WE-0433,766250,9620720
WE-0436,766250,9620670
WE-0435,766250,9620620
WE-0438,766250,9620570
WE-0437,766250,9620520
WE-0424,766250,9620470
WE-0423,766250,9620420
WE-0426,766250,9620370
WE-0425,766250,9620320
WE-0428,766250,9620270
WE-0427,766250,9620220
WE-0430,766250,9620170
WE-0429,766250,9620120
WE-0448,766250,9620070
WE-0447,766250,9620020
WE-0450,766250,9619972
WE-0449,766300,9622020
WE-0452,766300,9621970
WE-0451,766300,9621920
WE-0454,766300,9621870
WE-0453,766300,9621820
WE-0440,766300,9621770
WE-0439,766300,9621720
WE-0442,766300,9621670
WE-0441,766300,9621620
WE-0444,766300,9621570
WE-0443,766300,9621520
WE-0446,766300,9621470
WE-0445,766300,9621420
WE-0400,766300,9621370
WE-0399,766300,9621320
WE-0402,766300,9621270
WE-0401,766300,9621220
WE-0404,766300,9621170
WE-0403,766300,9621120
WE-0406,766300,9621070
WE-0405,766300,9621020
WE-0392,766300,9620970
WE-0391,766300,9620920
WE-0394,766300,9620870
WE-0393,766300,9620820
WE-0396,766300,9620770
WE-0395,766300,9620720
WE-0398,766300,9620670
WE-0397,766300,9620620
WE-0416,766300,9620570
WE-0415,766300,9620520
WE-0418,766300,9620470
WE-0417,766300,9620420
WE-0420,766300,9620370
WE-0419,766300,9620320
WE-0422,766300,9620270
WE-0421,766300,9620220
WE-0408,766300,9620170
WE-0407,766300,9620120
WE-0410,766300,9620070
WE-0409,766300,9620020
WE-0412,766300,9619972
WE-0411,766350,9622020
WE-0414,766350,9621970
WE-0413,766350,9621920
WE-0368,766350,9621870
WE-0367,766350,9621820
WE-0370,766350,9621770
WE-0369,766350,9621720
WE-0372,766350,9621670
WE-0371,766350,9621620
WE-0374,766350,9621570
WE-0373,766350,9621520
WE-0360,766350,9621470
WE-0359,766350,9621420
WE-0362,766350,9621370
WE-0361,766350,9621320
WE-0364,766350,9621270
WE-0363,766350,9621220
WE-0366,766350,9621170
WE-0365,766350,9621120
WE-0384,766350,9621070
WE-0383,766350,9621020
WE-0386,766350,9620970
WE-0385,766350,9620920
WE-0388,766350,9620870
WE-0387,766350,9620820
WE-0390,766350,9620770
WE-0389,766350,9620720
WE-0376,766350,9620670
WE-0375,766350,9620620
WE-0378,766350,9620570
WE-0377,766350,9620520
WE-0380,766350,9620470
WE-0379,766350,9620420
WE-0382,766350,9620370
WE-0381,766350,9620320
WE-0336,766350,9620270
WE-0335,766350,9620220
WE-0338,766350,9620170
WE-0337,766350,9620120
WE-0340,766350,9620070
WE-0339,766350,9620020
WE-0342,766350,9619972
WE-0341,766400,9622020
WE-0328,766400,9621970
WE-0327,766400,9621920
WE-0330,766400,9621870
WE-0329,766400,9621820
WE-0332,766400,9621770
WE-0331,766400,9621720
WE-0334,766400,9621670
WE-0333,766400,9621620
WE-0352,766400,9621570
WE-0351,766400,9621520
WE-0354,766400,9621470
WE-0353,766400,9621420
WE-0356,766400,9621370
WE-0355,766400,9621320
WE-0358,766400,9621270
WE-0357,766400,9621220
WE-0344,766400,9621170
WE-0343,766400,9621120
WE-0346,766400,9621070
WE-0345,766400,9621020
WE-0348,766400,9620970
WE-0347,766400,9620920
WE-0350,766400,9620870
WE-0349,766400,9620820
WE-0304,766400,9620770
WE-0303,766400,9620720
WE-0306,766400,9620670
WE-0305,766400,9620620
WE-0308,766400,9620570
WE-0307,766400,9620520
WE-0310,766400,9620470
WE-0309,766400,9620420
WE-0296,766400,9620370
WE-0295,766400,9620320
WE-0298,766400,9620270
WE-0297,766400,9620220
WE-0300,766400,9620170
WE-0299,766400,9620120
WE-0302,766400,9620070
WE-0301,766400,9620020
WE-0320,766400,9619972
WE-0319,766450,9622020
WE-0322,766450,9621970
WE-0321,766450,9621920
WE-0324,766450,9621870
WE-0323,766450,9621820
WE-0326,766450,9621770
WE-0325,766450,9621720
WE-0312,766450,9621670
WE-0311,766450,9621620
WE-0314,766450,9621570
WE-0313,766450,9621520
WE-0316,766450,9621470
WE-0315,766450,9621420
WE-0318,766450,9621370
WE-0317,766450,9621320
WE-0272,766450,9621270
WE-0271,766450,9621220
WE-0274,766450,9621170
WE-0273,766450,9621120
WE-0276,766450,9621070
WE-0275,766450,9621020
WE-0278,766450,9620970
WE-0277,766450,9620920
WE-0264,766450,9620870
WE-0263,766450,9620820
WE-0266,766450,9620770
WE-0265,766450,9620720
WE-0268,766450,9620670
WE-0267,766450,9620620
WE-0270,766450,9620570
WE-0269,766450,9620520
WE-0288,766450,9620470
WE-0287,766450,9620420
WE-0290,766450,9620370
WE-0289,766450,9620320
WE-0292,766450,9620270
WE-0291,766450,9620220
WE-0294,766450,9620170
WE-0293,766450,9620120
WE-0280,766450,9620070
WE-0279,766450,9620020
WE-0282,766450,9619972
WE-0281,766500,9622020
WE-0284,766500,9621970
WE-0283,766500,9621920
WE-0286,766500,9621870
WE-0285,766500,9621820
WE-1264,766500,9621770
WE-1263,766500,9621720
WE-1266,766500,9621670
WE-1265,766500,9621620
WE-1268,766500,9621570
WE-1267,766500,9621520
WE-1270,766500,9621470
WE-1269,766500,9621420
WE-1256,766500,9621370
WE-1255,766500,9621320
WE-1258,766500,9621270
WE-1257,766500,9621220
WE-1260,766500,9621170
WE-1259,766500,9621120
WE-1262,766500,9621070
WE-1261,766500,9621020
WE-1280,766500,9620970
WE-1279,766500,9620920
WE-1282,766500,9620870
WE-1281,766500,9620820
WE-1284,766500,9620770
WE-1283,766500,9620720
WE-1286,766500,9620670
WE-1285,766500,9620620
WE-1272,766500,9620570
WE-1271,766500,9620520
WE-1274,766500,9620470
WE-1273,766500,9620420
WE-1276,766500,9620370
WE-1275,766500,9620320
WE-1278,766500,9620270
WE-1277,766500,9620220
WE-1232,766500,9620170
WE-1231,766500,9620120
WE-1234,766500,9620070
WE-1233,766500,9620020
WE-1236,766500,9619972
WE-1235,766550,9622020
WE-1238,766550,9621970
WE-1237,766550,9621920
WE-1224,766550,9621870
WE-1223,766550,9621820
WE-1226,766550,9621770
WE-1225,766550,9621720
WE-1228,766550,9621670
WE-1227,766550,9621620
WE-1230,766550,9621570
WE-1229,766550,9621520
WE-1248,766550,9621470
WE-1247,766550,9621420
WE-1250,766550,9621370
WE-1249,766550,9621320
WE-1252,766550,9621270
WE-1251,766550,9621220
WE-1254,766550,9621170
WE-1253,766550,9621120
WE-1240,766550,9621070
WE-1239,766550,9621020
WE-1242,766550,9620970
WE-1241,766550,9620920
WE-1244,766550,9620870
WE-1243,766550,9620820
WE-1246,766550,9620770
WE-1245,766550,9620720
WE-1200,766550,9620670
WE-1199,766550,9620620
WE-1202,766550,9620570
WE-1201,766550,9620520
WE-1204,766550,9620470
WE-1203,766550,9620420
WE-1206,766550,9620370
WE-1205,766550,9620320
WE-1192,766550,9620270
WE-1191,766550,9620220
WE-1194,766550,9620170
WE-1193,766550,9620120
WE-1196,766550,9620070
WE-1195,766550,9620020
WE-1198,766550,9619972
WE-1197,766600,9622020
WE-1216,766600,9621970
WE-1215,766600,9621920
WE-1218,766600,9621870
WE-1217,766600,9621820
WE-1220,766600,9621770
WE-1219,766600,9621720
WE-1222,766600,9621670
WE-1221,766600,9621620
WE-1208,766600,9621570
WE-1207,766600,9621520
WE-1210,766600,9621470
WE-1209,766600,9621420
WE-1212,766600,9621370
WE-1211,766600,9621320
WE-1214,766600,9621270
WE-1213,766600,9621220
WE-1168,766600,9621170
WE-1167,766600,9621120
WE-1170,766600,9621070
WE-1169,766600,9621020
WE-1172,766600,9620970
WE-1171,766600,9620920
WE-1174,766600,9620870
WE-1173,766600,9620820
WE-1160,766600,9620770
WE-1159,766600,9620720
WE-1162,766600,9620670
WE-1161,766600,9620620
WE-1164,766600,9620570
WE-1163,766600,9620520
WE-1166,766600,9620470
WE-1165,766600,9620420
WE-1184,766600,9620370
WE-1183,766600,9620320
WE-1186,766600,9620270
WE-1185,766600,9620220
WE-1188,766600,9620170
WE-1187,766600,9620120
WE-1190,766600,9620070
WE-1189,766600,9620020
WE-1176,766600,9619972
WE-1175,766650,9622020
WE-1178,766650,9621970
WE-1177,766650,9621920
WE-1180,766650,9621870
WE-1179,766650,9621820
WE-1182,766650,9621770
WE-1181,766650,9621720
WE-1136,766650,9621670
WE-1135,766650,9621620
WE-1138,766650,9621570
WE-1137,766650,9621520
WE-1140,766650,9621470
WE-1139,766650,9621420
WE-1142,766650,9621370
WE-1141,766650,9621320
WE-1128,766650,9621270
WE-1127,766650,9621220
WE-1130,766650,9621170
WE-1129,766650,9621120
WE-1132,766650,9621070
WE-1131,766650,9621020
WE-1134,766650,9620970
WE-1133,766650,9620920
WE-1152,766650,9620870
WE-1151,766650,9620820
WE-1154,766650,9620770
WE-1153,766650,9620720
WE-1156,766650,9620670
WE-1155,766650,9620620
WE-1158,766650,9620570
WE-1157,766650,9620520
WE-1144,766650,9620470
WE-1143,766650,9620420
WE-1146,766650,9620370
WE-1145,766650,9620320
WE-1148,766650,9620270
WE-1147,766650,9620220
WE-1150,766650,9620170
WE-1149,766650,9620120
WE-1104,766650,9620070
WE-1103,766650,9620020
WE-1106,766650,9619972
WE-1105,766700,9622020
WE-1108,766700,9621970
WE-1107,766700,9621920
WE-1110,766700,9621870
WE-1109,766700,9621820
WE-1096,766700,9621770
WE-1095,766700,9621720
WE-1098,766700,9621670
WE-1097,766700,9621620
WE-1100,766700,9621570
WE-1099,766700,9621520
WE-1102,766700,9621470
WE-1101,766700,9621420
WE-1120,766700,9621370
WE-1119,766700,9621320
WE-1122,766700,9621270
WE-1121,766700,9621220
WE-1124,766700,9621170
WE-1123,766700,9621120
WE-1126,766700,9621070
WE-1125,766700,9621020
WE-1112,766700,9620970
WE-1111,766700,9620920
WE-1114,766700,9620870
WE-1113,766700,9620820
WE-1116,766700,9620770
WE-1115,766700,9620720
WE-1118,766700,9620670
WE-1117,766700,9620620
WE-1072,766700,9620570
WE-1071,766700,9620520
WE-1074,766700,9620470
WE-1073,766700,9620420
WE-1076,766700,9620370
WE-1075,766700,9620320
WE-1078,766700,9620270
WE-1077,766700,9620220
WE-1064,766700,9620170
WE-1063,766700,9620120
WE-1066,766700,9620070
WE-1065,766700,9620020
WE-1068,766700,9619972
WE-1067,766750,9622020
WE-1070,766750,9621970
WE-1069,766750,9621920
WE-1088,766750,9621870
WE-1087,766750,9621820
WE-1090,766750,9621770
WE-1089,766750,9621720
WE-1092,766750,9621670
WE-1091,766750,9621620
WE-1094,766750,9621570
WE-1093,766750,9621520
WE-1080,766750,9621470
WE-1079,766750,9621420
WE-1082,766750,9621370
WE-1081,766750,9621320
WE-1084,766750,9621270
WE-1083,766750,9621220
WE-1086,766750,9621170
WE-1085,766750,9621120
WE-1040,766750,9621070
WE-1039,766750,9621020
WE-1042,766750,9620970
WE-1041,766750,9620920
WE-1044,766750,9620870
WE-1043,766750,9620820
WE-1046,766750,9620770
WE-1045,766750,9620720
WE-1032,766750,9620670
WE-1031,766750,9620620
WE-1034,766750,9620570
WE-1033,766750,9620520
WE-1036,766750,9620470
WE-1035,766750,9620420
WE-1038,766750,9620370
WE-1037,766750,9620320
WE-1056,766750,9620270
WE-1055,766750,9620220
WE-1058,766750,9620170
WE-1057,766750,9620120
WE-1060,766750,9620070
WE-1059,766750,9620020
WE-1062,766750,9619972
WE-1061,766800,9622020
WE-1048,766800,9621970
WE-1047,766800,9621920
WE-1050,766800,9621870
WE-1049,766800,9621820
WE-1052,766800,9621770
WE-1051,766800,9621720
WE-1054,766800,9621670
WE-1053,766800,9621620
WE-1008,766800,9621570
WE-1007,766800,9621520
WE-1010,766800,9621470
WE-1009,766800,9621420
WE-1012,766800,9621370
WE-1011,766800,9621320
WE-1014,766800,9621270
WE-1013,766800,9621220
WE-1000,766800,9621170
WE-0999,766800,9621120
WE-1002,766800,9621070
WE-1001,766800,9621020
WE-1004,766800,9620970
WE-1003,766800,9620920
WE-1006,766800,9620870
WE-1005,766800,9620820
WE-1024,766800,9620770
WE-1023,766800,9620720
WE-1026,766800,9620670
WE-1025,766800,9620620
WE-1028,766800,9620570
WE-1027,766800,9620520
WE-1030,766800,9620470
WE-1029,766800,9620420
WE-1016,766800,9620370
WE-1015,766800,9620320
WE-1018,766800,9620270
WE-1017,766800,9620220
WE-1020,766800,9620170
WE-1019,766800,9620120
WE-1022,766800,9620070
WE-1021,766800,9620020
WE-0976,766800,9619972
WE-0975,766850,9622020
WE-0978,766850,9621970
WE-0977,766850,9621920
WE-0980,766850,9621870
WE-0979,766850,9621820
WE-0982,766850,9621770
WE-0981,766850,9621720
WE-0968,766850,9621670
WE-0967,766850,9621620
WE-0970,766850,9621570
WE-0969,766850,9621520
WE-0972,766850,9621470
WE-0971,766850,9621420
WE-0974,766850,9621370
WE-0973,766850,9621320
WE-0992,766850,9621270
WE-0991,766850,9621220
WE-0994,766850,9621170
WE-0993,766850,9621120
WE-0996,766850,9621070
WE-0995,766850,9621020
WE-0998,766850,9620970
WE-0997,766850,9620920
WE-0984,766850,9620870
WE-0983,766850,9620820
WE-0986,766850,9620770
WE-0985,766850,9620720
WE-0988,766850,9620670
WE-0987,766850,9620620
WE-0990,766850,9620570
WE-0989,766850,9620520
WE-0944,766850,9620470
WE-0943,766850,9620420
WE-0946,766850,9620370
WE-0945,766850,9620320
WE-0948,766850,9620270
WE-0947,766850,9620220
WE-0950,766850,9620170
WE-0949,766850,9620120
WE-0936,766850,9620070
WE-0935,766850,9620020
WE-0938,766850,9619972
WE-0937,766900,9622020
WE-0940,766900,9621970
WE-0939,766900,9621920
WE-0942,766900,9621870
WE-0941,766900,9621820
WE-0960,766900,9621770
WE-0959,766900,9621720
WE-0962,766900,9621670
WE-0961,766900,9621620
