hole_id,depth,dip,azimuth
WE-2063,10.62,-90.0,0.0
WE-2062,19.79,-90.0,0.0
WE-2065,20.8,-90.0,0.0
WE-2064,17.41,-90.0,0.0
WE-2067,20.44,-90.0,0.0
WE-2066,21.31,-90.0,0.0
WE-2069,19.58,-90.0,0.0
WE-2068,23.74,-90.0,0.0
WE-2055,23.81,-90.0,0.0
WE-2054,21.07,-90.0,0.0
WE-2057,14.5,-90.0,0.0
WE-2056,13.63,-90.0,0.0
WE-2059,19.53,-90.0,0.0
WE-2058,17.47,-90.0,0.0
WE-2061,18.83,-90.0,0.0
WE-2060,22.52,-90.0,0.0
WE-2079,23.95,-90.0,0.0
WE-2078,23.64,-90.0,0.0
WE-2081,14.75,-90.0,0.0
WE-2080,18.46,-90.0,0.0
WE-2083,22.6,-90.0,0.0
WE-2082,19.59,-90.0,0.0
WE-2085,18.95,-90.0,0.0
WE-2084,16.54,-90.0,0.0
WE-2071,16.78,-90.0,0.0
WE-2070,23.58,-90.0,0.0
WE-2073,18.09,-90.0,0.0
WE-2072,17.62,-90.0,0.0
WE-2075,12.99,-90.0,0.0
WE-2074,14.9,-90.0,0.0
WE-2077,16.51,-90.0,0.0
WE-2076,16.78,-90.0,0.0
WE-2031,22.69,-90.0,0.0
WE-2030,24.95,-90.0,0.0
WE-2033,11.24,-90.0,0.0
WE-2032,19.52,-90.0,0.0
WE-2035,18.69,-90.0,0.0
WE-2034,16.45,-90.0,0.0
WE-2037,21.41,-90.0,0.0
WE-2036,20.32,-90.0,0.0
WE-2023,19.56,-90.0,0.0
WE-2022,16.12,-90.0,0.0
WE-2025,24.43,-90.0,0.0
WE-2024,24.74,-90.0,0.0
WE-2027,21.23,-90.0,0.0
WE-2026,24.5,-90.0,0.0
WE-2029,9.83,-90.0,0.0
WE-2028,16.69,-90.0,0.0
WE-2047,17.22,-90.0,0.0
WE-2046,19.89,-90.0,0.0
WE-2049,22.62,-90.0,0.0
WE-2048,18.91,-90.0,0.0
WE-2051,21.58,-90.0,0.0
WE-2050,12.14,-90.0,0.0
WE-2053,19.48,-90.0,0.0
WE-2052,14.45,-90.0,0.0
WE-2039,15.5,-90.0,0.0
WE-2038,20.62,-90.0,0.0
WE-2041,20.74,-90.0,0.0
WE-2040,23.7,-90.0,0.0
WE-2043,17.01,-90.0,0.0
WE-2042,17.33,-90.0,0.0
WE-2045,18.88,-90.0,0.0
WE-2044,10.73,-90.0,0.0
WE-1999,21.23,-90.0,0.0
WE-1998,20.04,-90.0,0.0
WE-2001,14.7,-90.0,0.0
WE-2000,16.46,-90.0,0.0
WE-2003,15.91,-90.0,0.0
WE-2002,22.67,-90.0,0.0
WE-2005,22.61,-90.0,0.0
WE-2004,19.29,-90.0,0.0
WE-1991,23.37,-90.0,0.0
WE-1990,24.89,-90.0,0.0
WE-1993,18.43,-90.0,0.0
WE-1992,12.02,-90.0,0.0
WE-1995,15.81,-90.0,0.0
WE-1994,18.56,-90.0,0.0
WE-1997,18.48,-90.0,0.0
WE-1996,16.36,-90.0,0.0
WE-2015,15.95,-90.0,0.0
WE-2014,17.46,-90.0,0.0
WE-2017,20.19,-90.0,0.0
WE-2016,19.34,-90.0,0.0
WE-2019,22.66,-90.0,0.0
WE-2018,13.08,-90.0,0.0
WE-2021,19.08,-90.0,0.0
WE-2020,15.42,-90.0,0.0
WE-2007,19.49,-90.0,0.0
WE-2006,9.09,-90.0,0.0
WE-2009,19.42,-90.0,0.0
WE-2008,18.28,-90.0,0.0
WE-2011,10.4,-90.0,0.0
WE-2010,15.15,-90.0,0.0
WE-2013,21.87,-90.0,0.0
WE-2012,18.47,-90.0,0.0
WE-1967,24.81,-90.0,0.0
WE-1966,19.57,-90.0,0.0
WE-1969,11.17,-90.0,0.0
WE-1968,17.8,-90.0,0.0
WE-1971,19.8,-90.0,0.0
WE-1970,20.92,-90.0,0.0
WE-1973,24.02,-90.0,0.0
WE-1972,19.2,-90.0,0.0
WE-1959,22.93,-90.0,0.0
WE-1958,11.13,-90.0,0.0
WE-1961,23.75,-90.0,0.0
WE-1960,20.46,-90.0,0.0
WE-1963,23.78,-90.0,0.0
WE-1962,21.05,-90.0,0.0
WE-1965,9.21,-90.0,0.0
WE-1964,18.17,-90.0,0.0
WE-1983,20.86,-90.0,0.0
WE-1982,20.62,-90.0,0.0
WE-1985,21.04,-90.0,0.0
WE-1984,22.1,-90.0,0.0
WE-1987,22.38,-90.0,0.0
WE-1986,23.66,-90.0,0.0
WE-1989,19.3,-90.0,0.0
WE-1988,20.14,-90.0,0.0
WE-1975,15.89,-90.0,0.0
WE-1974,11.43,-90.0,0.0
WE-1977,13.24,-90.0,0.0
WE-1976,24.31,-90.0,0.0
WE-1979,19.6,-90.0,0.0
WE-1978,10.96,-90.0,0.0
WE-1981,18.18,-90.0,0.0
WE-1980,12.82,-90.0,0.0
WE-1935,19.84,-90.0,0.0
WE-1934,23.25,-90.0,0.0
WE-1937,16.74,-90.0,0.0
WE-1936,24.37,-90.0,0.0
WE-1939,21.56,-90.0,0.0
WE-1938,16.46,-90.0,0.0
WE-1941,16.06,-90.0,0.0
WE-1940,19.44,-90.0,0.0
WE-1927,19.86,-90.0,0.0
WE-1926,18.3,-90.0,0.0
WE-1929,10.94,-90.0,0.0
WE-1928,19.14,-90.0,0.0
WE-1931,24.27,-90.0,0.0
WE-1930,23.66,-90.0,0.0
WE-1933,13.87,-90.0,0.0
WE-1932,16.37,-90.0,0.0
WE-1951,24.73,-90.0,0.0
WE-1950,24.02,-90.0,0.0
WE-1953,10.9,-90.0,0.0
WE-1952,18.61,-90.0,0.0
WE-1955,20.08,-90.0,0.0
WE-1954,16.24,-90.0,0.0
WE-1957,15.98,-90.0,0.0
WE-1956,18.22,-90.0,0.0
WE-1943,17.45,-90.0,0.0
WE-1942,22.53,-90.0,0.0
WE-1945,19.52,-90.0,0.0
WE-1944,24.48,-90.0,0.0
WE-1947,23.7,-90.0,0.0
WE-1946,20.26,-90.0,0.0
WE-1949,20.78,-90.0,0.0
WE-1948,20.53,-90.0,0.0
WE-1903,22.39,-90.0,0.0
WE-1902,19.24,-90.0,0.0
WE-1905,24.48,-90.0,0.0
WE-1904,16.26,-90.0,0.0
WE-1907,20.95,-90.0,0.0
WE-1906,22.6,-90.0,0.0
WE-1909,15.73,-90.0,0.0
WE-1908,22.98,-90.0,0.0
WE-1895,17.2,-90.0,0.0
WE-1894,17.78,-90.0,0.0
WE-1897,23.48,-90.0,0.0
WE-1896,17.81,-90.0,0.0
WE-1899,14.6,-90.0,0.0
WE-1898,22.89,-90.0,0.0
WE-1901,11.52,-90.0,0.0
WE-1900,22.62,-90.0,0.0
WE-1919,16.94,-90.0,0.0
WE-1918,18.33,-90.0,0.0
WE-1921,18.34,-90.0,0.0
WE-1920,23.65,-90.0,0.0
WE-1923,22.41,-90.0,0.0
WE-1922,18.08,-90.0,0.0
WE-1925,13.32,-90.0,0.0
WE-1924,11.65,-90.0,0.0
WE-1911,19.29,-90.0,0.0
WE-1910,18.78,-90.0,0.0
WE-1913,21.98,-90.0,0.0
WE-1912,21.22,-90.0,0.0
WE-1915,24.66,-90.0,0.0
WE-1914,23.16,-90.0,0.0
WE-1917,21.28,-90.0,0.0
WE-1916,20.17,-90.0,0.0
WE-1871,18.06,-90.0,0.0
WE-1870,16.35,-90.0,0.0
WE-1873,18.52,-90.0,0.0
WE-1872,20.8,-90.0,0.0
WE-1875,24.34,-90.0,0.0
WE-1874,16.61,-90.0,0.0
WE-1877,22.49,-90.0,0.0
WE-1876,17.64,-90.0,0.0
WE-1863,16.74,-90.0,0.0
WE-1862,14.17,-90.0,0.0
WE-1865,15.09,-90.0,0.0
WE-1864,15.09,-90.0,0.0
WE-1867,21.17,-90.0,0.0
WE-1866,10.48,-90.0,0.0
WE-1869,18.76,-90.0,0.0
WE-1868,18.89,-90.0,0.0
WE-1887,20.76,-90.0,0.0
WE-1886,24.25,-90.0,0.0
WE-1889,24.94,-90.0,0.0
WE-1888,24.59,-90.0,0.0
WE-1891,11.76,-90.0,0.0
WE-1890,23.83,-90.0,0.0
WE-1893,23.32,-90.0,0.0
WE-1892,21.31,-90.0,0.0
WE-1879,22.68,-90.0,0.0
WE-1878,20.36,-90.0,0.0
WE-1881,22.61,-90.0,0.0
WE-1880,22.78,-90.0,0.0
WE-1883,18.35,-90.0,0.0
WE-1882,18.95,-90.0,0.0
WE-1885,19.91,-90.0,0.0
WE-1884,15.23,-90.0,0.0
WE-1839,20.26,-90.0,0.0
WE-1838,24.87,-90.0,0.0
WE-1841,24.14,-90.0,0.0
WE-1840,16.36,-90.0,0.0
WE-1843,23.43,-90.0,0.0
WE-1842,24.1,-90.0,0.0
WE-1845,22.65,-90.0,0.0
WE-1844,16.53,-90.0,0.0
WE-1831,16.48,-90.0,0.0
WE-1830,23.32,-90.0,0.0
WE-1833,16.5,-90.0,0.0
WE-1832,9.21,-90.0,0.0
WE-1835,9.48,-90.0,0.0
WE-1834,24.79,-90.0,0.0
WE-1837,10.94,-90.0,0.0
WE-1836,20.81,-90.0,0.0
WE-1855,14.6,-90.0,0.0
WE-1854,20.69,-90.0,0.0
WE-1857,22.07,-90.0,0.0
WE-1856,24.86,-90.0,0.0
WE-1859,20.0,-90.0,0.0
WE-1858,19.9,-90.0,0.0
WE-1861,17.33,-90.0,0.0
WE-1860,16.31,-90.0,0.0
WE-1847,6.21,-90.0,0.0
WE-1846,14.1,-90.0,0.0
WE-1849,24.4,-90.0,0.0
WE-1848,16.26,-90.0,0.0
WE-1851,13.24,-90.0,0.0
WE-1850,22.85,-90.0,0.0
WE-1853,23.02,-90.0,0.0
WE-1852,19.92,-90.0,0.0
WE-1807,14.22,-90.0,0.0
WE-1806,15.7,-90.0,0.0
WE-1809,18.33,-90.0,0.0
WE-1808,23.05,-90.0,0.0
WE-1811,20.47,-90.0,0.0
WE-1810,24.37,-90.0,0.0
WE-1813,18.15,-90.0,0.0
WE-1812,17.22,-90.0,0.0
WE-1799,15.12,-90.0,0.0
WE-1798,23.86,-90.0,0.0
WE-1801,16.32,-90.0,0.0
WE-1800,19.05,-90.0,0.0
WE-1803,15.76,-90.0,0.0
WE-1802,17.7,-90.0,0.0
WE-1805,22.21,-90.0,0.0
WE-1804,24.14,-90.0,0.0
WE-1823,14.89,-90.0,0.0
WE-1822,24.78,-90.0,0.0
WE-1825,17.28,-90.0,0.0
WE-1824,13.43,-90.0,0.0
WE-1827,16.75,-90.0,0.0
WE-1826,16.15,-90.0,0.0
WE-1829,16.87,-90.0,0.0
WE-1828,22.83,-90.0,0.0
WE-1815,22.12,-90.0,0.0
WE-1814,20.34,-90.0,0.0
WE-1817,22.28,-90.0,0.0
WE-1816,16.14,-90.0,0.0
WE-1819,15.61,-90.0,0.0
WE-1818,23.22,-90.0,0.0
WE-1821,24.49,-90.0,0.0
WE-1820,19.19,-90.0,0.0
WE-0752,20.95,-90.0,0.0
WE-0751,11.36,-90.0,0.0
WE-0754,8.18,-90.0,0.0
WE-0753,21.25,-90.0,0.0
WE-0756,16.0,-90.0,0.0
WE-0755,15.04,-90.0,0.0
WE-0758,24.55,-90.0,0.0
WE-0757,9.58,-90.0,0.0
WE-0744,19.24,-90.0,0.0
WE-0743,18.0,-90.0,0.0
WE-0746,18.7,-90.0,0.0
WE-0745,22.72,-90.0,0.0
WE-0748,21.35,-90.0,0.0
WE-0747,11.76,-90.0,0.0
WE-0750,11.02,-90.0,0.0
WE-0749,22.61,-90.0,0.0
WE-0768,22.13,-90.0,0.0
WE-0767,15.7,-90.0,0.0
WE-0770,24.82,-90.0,0.0
WE-0769,19.27,-90.0,0.0
WE-0772,21.79,-90.0,0.0
WE-0771,17.84,-90.0,0.0
WE-0774,15.73,-90.0,0.0
WE-0773,21.0,-90.0,0.0
WE-0760,24.35,-90.0,0.0
WE-0759,19.54,-90.0,0.0
WE-0762,22.75,-90.0,0.0
WE-0761,17.1,-90.0,0.0
WE-0764,19.93,-90.0,0.0
WE-0763,23.29,-90.0,0.0
WE-0766,9.3,-90.0,0.0
WE-0765,19.9,-90.0,0.0
WE-0720,18.24,-90.0,0.0
WE-0719,10.29,-90.0,0.0
WE-0722,22.68,-90.0,0.0
WE-0721,15.35,-90.0,0.0
WE-0724,18.51,-90.0,0.0
WE-0723,18.95,-90.0,0.0
WE-0726,20.03,-90.0,0.0
WE-0725,19.05,-90.0,0.0
WE-0712,11.6,-90.0,0.0
WE-0711,22.59,-90.0,0.0
WE-0714,24.78,-90.0,0.0
WE-0713,10.38,-90.0,0.0
WE-0716,9.3,-90.0,0.0
WE-0715,16.34,-90.0,0.0
WE-0718,16.41,-90.0,0.0
WE-0717,23.12,-90.0,0.0
WE-0736,19.83,-90.0,0.0
WE-0735,16.45,-90.0,0.0
WE-0738,23.31,-90.0,0.0
WE-0737,22.94,-90.0,0.0
WE-0740,22.32,-90.0,0.0
WE-0739,14.29,-90.0,0.0
WE-0742,20.44,-90.0,0.0
WE-0741,15.32,-90.0,0.0
WE-0728,15.11,-90.0,0.0
WE-0727,16.58,-90.0,0.0
WE-0730,15.86,-90.0,0.0
WE-0729,19.99,-90.0,0.0
WE-0732,14.92,-90.0,0.0
WE-0731,24.52,-90.0,0.0
WE-0734,23.99,-90.0,0.0
WE-0733,24.89,-90.0,0.0
WE-0688,20.45,-90.0,0.0
WE-0687,16.29,-90.0,0.0
WE-0690,23.87,-90.0,0.0
WE-0689,20.86,-90.0,0.0
WE-0692,20.41,-90.0,0.0
WE-0691,15.43,-90.0,0.0
WE-0694,13.5,-90.0,0.0
WE-0693,15.18,-90.0,0.0
WE-0680,19.82,-90.0,0.0
WE-0679,16.25,-90.0,0.0
WE-0682,9.94,-90.0,0.0
WE-0681,11.97,-90.0,0.0
WE-0684,21.7,-90.0,0.0
WE-0683,18.88,-90.0,0.0
WE-0686,24.88,-90.0,0.0
WE-0685,16.11,-90.0,0.0
WE-0704,18.49,-90.0,0.0
WE-0703,23.55,-90.0,0.0
WE-0706,15.99,-90.0,0.0
WE-0705,23.57,-90.0,0.0
WE-0708,8.17,-90.0,0.0
WE-0707,7.64,-90.0,0.0
WE-0710,13.33,-90.0,0.0
WE-0709,24.67,-90.0,0.0
WE-0696,23.81,-90.0,0.0
WE-0695,24.16,-90.0,0.0
WE-0698,12.07,-90.0,0.0
WE-0697,19.19,-90.0,0.0
WE-0700,16.69,-90.0,0.0
WE-0699,19.41,-90.0,0.0
WE-0702,13.41,-90.0,0.0
WE-0701,21.12,-90.0,0.0
WE-0656,24.19,-90.0,0.0
WE-0655,18.04,-90.0,0.0
WE-0658,20.81,-90.0,0.0
WE-0657,10.17,-90.0,0.0
WE-0660,9.94,-90.0,0.0
WE-0659,17.78,-90.0,0.0
WE-0662,15.75,-90.0,0.0
WE-0661,22.27,-90.0,0.0
WE-0648,21.03,-90.0,0.0
WE-0647,21.21,-90.0,0.0
WE-0650,11.6,-90.0,0.0
WE-0649,17.46,-90.0,0.0
WE-0652,21.32,-90.0,0.0
WE-0651,20.72,-90.0,0.0
WE-0654,23.56,-90.0,0.0
WE-0653,16.78,-90.0,0.0
WE-0672,18.94,-90.0,0.0
WE-0671,20.44,-90.0,0.0
WE-0674,9.43,-90.0,0.0
WE-0673,13.99,-90.0,0.0
WE-0676,24.76,-90.0,0.0
WE-0675,22.79,-90.0,0.0
WE-0678,12.99,-90.0,0.0
WE-0677,18.52,-90.0,0.0
WE-0664,17.06,-90.0,0.0
WE-0663,24.58,-90.0,0.0
WE-0666,15.74,-90.0,0.0
WE-0665,19.75,-90.0,0.0
WE-0668,22.71,-90.0,0.0
WE-0667,17.79,-90.0,0.0
WE-0670,12.91,-90.0,0.0
WE-0669,9.57,-90.0,0.0
WE-0624,6.97,-90.0,0.0
WE-0623,22.26,-90.0,0.0
WE-0626,18.57,-90.0,0.0
WE-0625,16.17,-90.0,0.0
WE-0628,17.72,-90.0,0.0
WE-0627,11.26,-90.0,0.0
WE-0630,21.68,-90.0,0.0
WE-0629,17.57,-90.0,0.0
WE-0616,9.26,-90.0,0.0
WE-0615,18.77,-90.0,0.0
WE-0618,23.76,-90.0,0.0
WE-0617,18.58,-90.0,0.0
WE-0620,20.1,-90.0,0.0
WE-0619,24.3,-90.0,0.0
WE-0622,21.47,-90.0,0.0
WE-0621,17.02,-90.0,0.0
WE-0640,18.64,-90.0,0.0
WE-0639,24.56,-90.0,0.0
WE-0642,15.69,-90.0,0.0
WE-0641,23.6,-90.0,0.0
WE-0644,14.93,-90.0,0.0
WE-0643,17.35,-90.0,0.0
WE-0646,23.53,-90.0,0.0
WE-0645,12.13,-90.0,0.0
WE-0632,15.66,-90.0,0.0
WE-0631,11.65,-90.0,0.0
WE-0634,20.95,-90.0,0.0
WE-0633,23.58,-90.0,0.0
WE-0636,19.43,-90.0,0.0
WE-0635,22.67,-90.0,0.0
WE-0638,12.12,-90.0,0.0
WE-0637,20.2,-90.0,0.0
WE-0592,22.03,-90.0,0.0
WE-0591,23.35,-90.0,0.0
WE-0594,17.88,-90.0,0.0
WE-0593,17.83,-90.0,0.0
WE-0596,17.55,-90.0,0.0
WE-0595,16.85,-90.0,0.0
WE-0598,18.68,-90.0,0.0
WE-0597,23.9,-90.0,0.0
WE-0584,11.12,-90.0,0.0
WE-0583,11.36,-90.0,0.0
WE-0586,10.33,-90.0,0.0
WE-0585,17.54,-90.0,0.0
WE-0588,19.93,-90.0,0.0
WE-0587,17.91,-90.0,0.0
WE-0590,23.18,-90.0,0.0
WE-0589,15.75,-90.0,0.0
WE-0608,16.63,-90.0,0.0
WE-0607,24.51,-90.0,0.0
WE-0610,20.48,-90.0,0.0
WE-0609,17.1,-90.0,0.0
WE-0612,21.26,-90.0,0.0
WE-0611,19.69,-90.0,0.0
WE-0614,18.48,-90.0,0.0
WE-0613,16.67,-90.0,0.0
WE-0600,15.35,-90.0,0.0
WE-0599,21.85,-90.0,0.0
WE-0602,24.38,-90.0,0.0
WE-0601,23.38,-90.0,0.0
WE-0604,24.08,-90.0,0.0
WE-0603,24.3,-90.0,0.0
WE-0606,21.56,-90.0,0.0
WE-0605,11.63,-90.0,0.0
WE-0560,18.24,-90.0,0.0
WE-0559,22.54,-90.0,0.0
WE-0562,14.4,-90.0,0.0
WE-0561,16.94,-90.0,0.0
WE-0564,18.04,-90.0,0.0
WE-0563,21.34,-90.0,0.0
WE-0566,11.7,-90.0,0.0
WE-0565,15.45,-90.0,0.0
WE-0552,24.73,-90.0,0.0
WE-0551,19.32,-90.0,0.0
WE-0554,18.12,-90.0,0.0
WE-0553,21.86,-90.0,0.0
WE-0556,21.99,-90.0,0.0
WE-0555,13.99,-90.0,0.0
WE-0558,22.86,-90.0,0.0
WE-0557,18.12,-90.0,0.0
WE-0576,23.67,-90.0,0.0
WE-0575,15.17,-90.0,0.0
WE-0578,7.55,-90.0,0.0
WE-0577,9.54,-90.0,0.0
WE-0580,13.06,-90.0,0.0
WE-0579,24.77,-90.0,0.0
WE-0582,14.56,-90.0,0.0
WE-0581,17.72,-90.0,0.0
WE-0568,13.3,-90.0,0.0
WE-0567,17.16,-90.0,0.0
WE-0570,20.59,-90.0,0.0
WE-0569,14.17,-90.0,0.0
WE-0572,22.92,-90.0,0.0
WE-0571,18.33,-90.0,0.0
WE-0574,19.67,-90.0,0.0
WE-0573,9.35,-90.0,0.0
WE-0528,20.76,-90.0,0.0
WE-0527,16.59,-90.0,0.0
WE-0530,20.31,-90.0,0.0
WE-0529,24.94,-90.0,0.0
WE-0532,18.99,-90.0,0.0
WE-0531,17.25,-90.0,0.0
WE-0534,15.93,-90.0,0.0
WE-0533,23.06,-90.0,0.0
WE-0520,12.86,-90.0,0.0
WE-0519,20.67,-90.0,0.0
WE-0522,11.81,-90.0,0.0
WE-0521,21.57,-90.0,0.0
WE-0524,21.24,-90.0,0.0
WE-0523,22.46,-90.0,0.0
WE-0526,18.55,-90.0,0.0
WE-0525,16.81,-90.0,0.0
WE-0544,20.75,-90.0,0.0
WE-0543,13.06,-90.0,0.0
WE-0546,15.47,-90.0,0.0
WE-0545,21.48,-90.0,0.0
WE-0548,17.54,-90.0,0.0
WE-0547,24.65,-90.0,0.0
WE-0550,11.58,-90.0,0.0
WE-0549,15.57,-90.0,0.0
WE-0536,24.73,-90.0,0.0
WE-0535,17.12,-90.0,0.0
WE-0538,23.75,-90.0,0.0
WE-0537,22.18,-90.0,0.0
WE-0540,11.34,-90.0,0.0
WE-0539,8.36,-90.0,0.0
WE-0542,12.17,-90.0,0.0
WE-0541,23.38,-90.0,0.0
WE-0496,23.11,-90.0,0.0
WE-0495,20.58,-90.0,0.0
WE-0498,19.28,-90.0,0.0
WE-0497,21.7,-90.0,0.0
WE-0500,14.07,-90.0,0.0
WE-0499,19.04,-90.0,0.0
WE-0502,18.4,-90.0,0.0
WE-0501,16.18,-90.0,0.0
WE-0488,23.32,-90.0,0.0
WE-0487,24.9,-90.0,0.0
WE-0490,22.46,-90.0,0.0
WE-0489,16.45,-90.0,0.0
WE-0492,16.52,-90.0,0.0
WE-0491,23.0,-90.0,0.0
WE-0494,19.27,-90.0,0.0
WE-0493,12.08,-90.0,0.0
WE-0512,16.19,-90.0,0.0
WE-0511,24.2,-90.0,0.0
WE-0514,16.77,-90.0,0.0
WE-0513,17.86,-90.0,0.0
WE-0516,24.75,-90.0,0.0
WE-0515,21.63,-90.0,0.0
WE-0518,17.5,-90.0,0.0
WE-0517,20.32,-90.0,0.0
WE-0504,24.55,-90.0,0.0
WE-0503,23.39,-90.0,0.0
WE-0506,18.03,-90.0,0.0
WE-0505,13.53,-90.0,0.0
WE-0508,10.91,-90.0,0.0
WE-0507,9.57,-90.0,0.0
WE-0510,23.37,-90.0,0.0
WE-0509,15.9,-90.0,0.0
WE-0464,20.75,-90.0,0.0
WE-0463,18.72,-90.0,0.0
WE-0466,23.04,-90.0,0.0
WE-0465,15.47,-90.0,0.0
WE-0468,17.36,-90.0,0.0
WE-0467,21.19,-90.0,0.0
WE-0470,21.81,-90.0,0.0
WE-0469,10.72,-90.0,0.0
WE-0456,12.61,-90.0,0.0
WE-0455,21.48,-90.0,0.0
WE-0458,16.2,-90.0,0.0
WE-0457,15.62,-90.0,0.0
WE-0460,21.94,-90.0,0.0
WE-0459,17.64,-90.0,0.0
WE-0462,17.19,-90.0,0.0
WE-0461,20.35,-90.0,0.0
WE-0480,14.17,-90.0,0.0
WE-0479,14.31,-90.0,0.0
WE-0482,12.27,-90.0,0.0
WE-0481,21.89,-90.0,0.0
WE-0484,24.76,-90.0,0.0
WE-0483,20.45,-90.0,0.0
WE-0486,15.48,-90.0,0.0
WE-0485,16.23,-90.0,0.0
WE-0472,23.7,-90.0,0.0
WE-0471,24.42,-90.0,0.0
WE-0474,9.86,-90.0,0.0
WE-0473,19.15,-90.0,0.0
WE-0476,11.25,-90.0,0.0
WE-0475,16.64,-90.0,0.0
WE-0478,20.3,-90.0,0.0
WE-0477,23.64,-90.0,0.0
WE-0432,16.52,-90.0,0.0
WE-0431,15.06,-90.0,0.0
WE-0434,9.06,-90.0,0.0
WE-0433,16.89,-90.0,0.0
WE-0436,24.58,-90.0,0.0
WE-0435,12.71,-90.0,0.0
WE-0438,15.76,-90.0,0.0
WE-0437,9.31,-90.0,0.0
WE-0424,16.5,-90.0,0.0
WE-0423,18.99,-90.0,0.0
WE-0426,15.69,-90.0,0.0
WE-0425,21.14,-90.0,0.0
WE-0428,21.55,-90.0,0.0
WE-0427,20.24,-90.0,0.0
WE-0430,23.85,-90.0,0.0
WE-0429,19.18,-90.0,0.0
WE-0448,22.85,-90.0,0.0
WE-0447,10.07,-90.0,0.0
WE-0450,6.31,-90.0,0.0
WE-0449,22.8,-90.0,0.0
WE-0452,24.32,-90.0,0.0
WE-0451,22.73,-90.0,0.0
WE-0454,21.43,-90.0,0.0
WE-0453,23.33,-90.0,0.0
WE-0440,13.32,-90.0,0.0
WE-0439,23.33,-90.0,0.0
WE-0442,23.47,-90.0,0.0
WE-0441,21.82,-90.0,0.0
WE-0444,20.04,-90.0,0.0
WE-0443,23.45,-90.0,0.0
WE-0446,23.86,-90.0,0.0
WE-0445,24.45,-90.0,0.0
WE-0400,23.5,-90.0,0.0
WE-0399,22.59,-90.0,0.0
WE-0402,15.64,-90.0,0.0
WE-0401,17.75,-90.0,0.0
WE-0404,20.29,-90.0,0.0
WE-0403,11.82,-90.0,0.0
WE-0406,17.14,-90.0,0.0
WE-0405,19.3,-90.0,0.0
WE-0392,23.9,-90.0,0.0
WE-0391,21.69,-90.0,0.0
WE-0394,22.97,-90.0,0.0
WE-0393,20.32,-90.0,0.0
WE-0396,18.77,-90.0,0.0
WE-0395,18.98,-90.0,0.0
WE-0398,20.87,-90.0,0.0
WE-0397,23.36,-90.0,0.0
WE-0416,9.42,-90.0,0.0
WE-0415,21.95,-90.0,0.0
WE-0418,15.14,-90.0,0.0
WE-0417,22.68,-90.0,0.0
WE-0420,24.63,-90.0,0.0
WE-0419,16.7,-90.0,0.0
WE-0422,12.59,-90.0,0.0
WE-0421,20.26,-90.0,0.0
WE-0408,21.03,-90.0,0.0
WE-0407,10.65,-90.0,0.0
WE-0410,24.25,-90.0,0.0
WE-0409,11.74,-90.0,0.0
WE-0412,11.75,-90.0,0.0
WE-0411,14.77,-90.0,0.0
WE-0414,17.62,-90.0,0.0
WE-0413,17.63,-90.0,0.0
WE-0368,13.61,-90.0,0.0
WE-0367,21.05,-90.0,0.0
WE-0370,17.31,-90.0,0.0
WE-0369,24.96,-90.0,0.0
WE-0372,23.72,-90.0,0.0
WE-0371,20.62,-90.0,0.0
WE-0374,22.97,-90.0,0.0
WE-0373,24.08,-90.0,0.0
WE-0360,21.69,-90.0,0.0
WE-0359,15.61,-90.0,0.0
WE-0362,20.43,-90.0,0.0
WE-0361,12.43,-90.0,0.0
WE-0364,24.52,-90.0,0.0
WE-0363,18.49,-90.0,0.0
WE-0366,21.33,-90.0,0.0
WE-0365,19.97,-90.0,0.0
WE-0384,24.29,-90.0,0.0
WE-0383,23.94,-90.0,0.0
WE-0386,21.04,-90.0,0.0
WE-0385,21.59,-90.0,0.0
WE-0388,17.86,-90.0,0.0
WE-0387,20.1,-90.0,0.0
WE-0390,21.7,-90.0,0.0
WE-0389,24.75,-90.0,0.0
WE-0376,15.53,-90.0,0.0
WE-0375,21.43,-90.0,0.0
WE-0378,24.52,-90.0,0.0
WE-0377,19.41,-90.0,0.0
WE-0380,12.49,-90.0,0.0
WE-0379,20.26,-90.0,0.0
WE-0382,18.05,-90.0,0.0
WE-0381,17.39,-90.0,0.0
WE-0336,13.52,-90.0,0.0
WE-0335,16.85,-90.0,0.0
WE-0338,17.12,-90.0,0.0
WE-0337,24.11,-90.0,0.0
WE-0340,22.98,-90.0,0.0
WE-0339,10.75,-90.0,0.0
WE-0342,10.13,-90.0,0.0
WE-0341,23.76,-90.0,0.0
WE-0328,18.34,-90.0,0.0
WE-0327,9.96,-90.0,0.0
WE-0330,23.49,-90.0,0.0
WE-0329,18.8,-90.0,0.0
WE-0332,22.7,-90.0,0.0
WE-0331,14.94,-90.0,0.0
WE-0334,15.08,-90.0,0.0
WE-0333,23.37,-90.0,0.0
WE-0352,24.94,-90.0,0.0
WE-0351,18.1,-90.0,0.0
WE-0354,12.15,-90.0,0.0
WE-0353,20.36,-90.0,0.0
WE-0356,17.0,-90.0,0.0
WE-0355,16.88,-90.0,0.0
WE-0358,17.9,-90.0,0.0
WE-0357,16.07,-90.0,0.0
WE-0344,23.07,-90.0,0.0
WE-0343,16.95,-90.0,0.0
WE-0346,11.39,-90.0,0.0
WE-0345,12.46,-90.0,0.0
WE-0348,18.2,-90.0,0.0
WE-0347,15.05,-90.0,0.0
WE-0350,24.54,-90.0,0.0
WE-0349,16.21,-90.0,0.0
