hole_id,y,x,z,max_depth
WE-2169,9621170,765450,419.22,10.42
WE-2168,9621120,765450,413.53,20.57
WE-2171,9621070,765450,419.25,23.86
WE-2170,9621020,765450,413.39,16.5
WE-2173,9620970,765450,399.51,23.69
WE-2172,9620920,765450,389.0,15.4
WE-2127,9620870,765450,375.27,15.73
WE-2126,9620820,765450,362.56,24.12
WE-2129,9620770,765450,355.86,14.95
WE-2128,9620720,765450,351.59,18.62
WE-2131,9620670,765450,337.73,16.82
WE-2130,9620620,765450,315.99,17.86
WE-2133,9620570,765450,311.96,17.55
WE-2132,9620520,765450,292.14,22.4
WE-2119,9620470,765450,270.46,16.22
WE-2118,9620420,765450,254.14,24.25
WE-2121,9620370,765450,237.98,21.11
WE-2120,9620320,765450,231.16,22.53
WE-2123,9620270,765450,219.46,12.47
WE-2122,9620220,765450,209.79,18.11
WE-2125,9620170,765450,201.58,15.59
WE-2124,9620120,765450,192.07,13.78
WE-2143,9620070,765450,200.05,19.06
WE-2142,9620020,765450,218.9,22.45
WE-2145,9619972,765450,213.47,23.16
WE-2144,9622020,765500,459.18,20.84
WE-2147,9621970,765500,467.59,23.95
WE-2146,9621920,765500,470.9,21.92
WE-2149,9621870,765500,490.73,22.52
WE-2148,9621820,765500,516.46,16.94
WE-2135,9621770,765500,535.36,23.93
WE-2134,9621720,765500,529.84,18.34
WE-2137,9621670,765500,538.01,21.6
WE-2136,9621620,765500,556.39,19.19
WE-2139,9621570,765500,564.77,20.27
WE-2138,9621520,765500,569.16,24.1
WE-2141,9621470,765500,569.95,9.5
WE-2140,9621420,765500,559.24,17.02
WE-2095,9621370,765500,544.95,21.87
WE-2094,9621320,765500,522.35,17.26
WE-2097,9621270,765500,484.13,24.31
WE-2096,9621220,765500,465.34,24.12
WE-2099,9621170,765500,449.98,14.12
WE-2098,9621120,765500,445.09,17.17
WE-2101,9621070,765500,436.37,20.88
WE-2100,9621020,765500,416.47,10.14
WE-2087,9620970,765500,390.65,24.07
WE-2086,9620920,765500,378.59,13.23
WE-2089,9620870,765500,376.87,10.88
WE-2088,9620820,765500,375.97,23.81
WE-2091,9620770,765500,366.89,18.21
WE-2090,9620720,765500,363.37,18.65
WE-2093,9620670,765500,349.54,20.29
WE-2092,9620620,765500,336.2,12.34
WE-2111,9620570,765500,331.03,22.4
WE-2110,9620520,765500,307.64,19.76
WE-2113,9620470,765500,295.39,15.7
WE-2112,9620420,765500,272.22,15.09
WE-2115,9620370,765500,256.13,19.57
WE-2114,9620320,765500,241.57,16.11
WE-2117,9620270,765500,226.64,19.3
WE-2116,9620220,765500,211.66,15.2
WE-2103,9620170,765500,203.22,16.04
WE-2102,9620120,765500,190.95,19.65
WE-2105,9620070,765500,187.75,17.0
WE-2104,9620020,765500,184.92,18.8
WE-2107,9619972,765500,180.56,13.89
WE-2106,9622020,765550,450.21,24.01
WE-2109,9621970,765550,455.03,15.43
WE-2108,9621920,765550,453.9,19.58
WE-2063,9621870,765550,473.32,10.62
WE-2062,9621820,765550,506.79,19.79
WE-2065,9621770,765550,506.57,20.8
WE-2064,9621720,765550,507.03,17.41
WE-2067,9621670,765550,520.76,20.44
WE-2066,9621620,765550,537.2,21.31
WE-2069,9621570,765550,551.76,19.58
WE-2068,9621520,765550,564.13,23.74
WE-2055,9621470,765550,582.39,23.81
WE-2054,9621420,765550,599.57,21.07
WE-2057,9621370,765550,575.33,14.5
WE-2056,9621320,765550,551.0,13.63
WE-2059,9621270,765550,521.61,19.53
WE-2058,9621220,765550,496.38,17.47
WE-2061,9621170,765550,478.95,18.83
WE-2060,9621120,765550,460.79,22.52
WE-2079,9621070,765550,441.86,23.95
WE-2078,9621020,765550,421.26,23.64
WE-2081,9620970,765550,398.89,14.75
WE-2080,9620920,765550,389.69,18.46
WE-2083,9620870,765550,387.99,22.6
WE-2082,9620820,765550,399.5,19.59
WE-2085,9620770,765550,372.87,18.95
WE-2084,9620720,765550,375.59,16.54
WE-2071,9620670,765550,366.97,16.78
WE-2070,9620620,765550,354.39,23.58
WE-2073,9620570,765550,347.08,18.09
WE-2072,9620520,765550,329.72,17.62
WE-2075,9620470,765550,320.37,12.99
WE-2074,9620420,765550,295.71,14.9
WE-2077,9620370,765550,280.58,16.51
WE-2076,9620320,765550,262.46,16.78
WE-2031,9620270,765550,238.96,22.69
WE-2030,9620220,765550,221.58,24.95
WE-2033,9620170,765550,211.54,11.24
WE-2032,9620120,765550,190.68,19.52
WE-2035,9620070,765550,185.49,18.69
WE-2034,9620020,765550,164.45,16.45
WE-2037,9619972,765550,151.85,21.41
WE-2036,9622020,765600,443.19,20.32
WE-2023,9621970,765600,438.67,19.56
WE-2022,9621920,765600,457.61,16.12
WE-2025,9621870,765600,478.07,24.43
WE-2024,9621820,765600,493.37,24.74
WE-2027,9621770,765600,478.51,21.23
WE-2026,9621720,765600,488.99,24.5
WE-2029,9621670,765600,494.15,9.83
WE-2028,9621620,765600,505.45,16.69
WE-2047,9621570,765600,527.96,17.22
WE-2046,9621520,765600,551.69,19.89
WE-2049,9621470,765600,576.57,22.62
WE-2048,9621420,765600,602.87,18.91
WE-2051,9621370,765600,593.17,21.58
WE-2050,9621320,765600,568.92,12.14
WE-2053,9621270,765600,534.5,19.48
WE-2052,9621220,765600,513.7,14.45
WE-2039,9621170,765600,485.64,15.5
WE-2038,9621120,765600,472.46,20.62
WE-2041,9621070,765600,453.98,20.74
WE-2040,9621020,765600,431.39,23.7
WE-2043,9620970,765600,419.49,17.01
WE-2042,9620920,765600,416.62,17.33
WE-2045,9620870,765600,407.2,18.88
WE-2044,9620820,765600,400.56,10.73
WE-1999,9620770,765600,392.43,21.23
WE-1998,9620720,765600,389.23,20.04
WE-2001,9620670,765600,388.25,14.7
WE-2000,9620620,765600,374.22,16.46
WE-2003,9620570,765600,366.93,15.91
WE-2002,9620520,765600,346.87,22.67
WE-2005,9620470,765600,335.25,22.61
WE-2004,9620420,765600,319.56,19.29
WE-1991,9620370,765600,305.36,23.37
WE-1990,9620320,765600,281.57,24.89
WE-1993,9620270,765600,255.58,18.43
WE-1992,9620220,765600,236.89,12.02
WE-1995,9620170,765600,223.84,15.81
WE-1994,9620120,765600,202.92,18.56
WE-1997,9620070,765600,185.41,18.48
WE-1996,9620020,765600,159.46,16.36
WE-2015,9619972,765600,136.18,15.95
WE-2014,9622020,765650,431.09,17.46
WE-2017,9621970,765650,436.7,20.19
WE-2016,9621920,765650,461.84,19.34
WE-2019,9621870,765650,464.83,22.66
WE-2018,9621820,765650,470.64,13.08
WE-2021,9621770,765650,458.78,19.08
WE-2020,9621720,765650,472.4,15.42
WE-2007,9621670,765650,497.69,19.49
WE-2006,9621620,765650,511.75,9.09
WE-2009,9621570,765650,523.75,19.42
WE-2008,9621520,765650,551.74,18.28
WE-2011,9621470,765650,568.22,10.4
WE-2010,9621420,765650,578.14,15.15
WE-2013,9621370,765650,571.7,21.87
WE-2012,9621320,765650,571.93,18.47
WE-1967,9621270,765650,544.96,24.81
WE-1966,9621220,765650,527.03,19.57
WE-1969,9621170,765650,507.15,11.17
WE-1968,9621120,765650,493.06,17.8
WE-1971,9621070,765650,469.58,19.8
WE-1970,9621020,765650,455.4,20.92
WE-1973,9620970,765650,445.45,24.02
WE-1972,9620920,765650,434.78,19.2
WE-1959,9620870,765650,425.27,22.93
WE-1958,9620820,765650,425.69,11.13
WE-1961,9620770,765650,407.48,23.75
WE-1960,9620720,765650,408.56,20.46
WE-1963,9620670,765650,408.5,23.78
WE-1962,9620620,765650,393.08,21.05
WE-1965,9620570,765650,372.14,9.21
WE-1964,9620520,765650,355.95,18.17
WE-1983,9620470,765650,342.14,20.86
WE-1982,9620420,765650,334.34,20.62
WE-1985,9620370,765650,324.82,21.04
WE-1984,9620320,765650,299.19,22.1
WE-1987,9620270,765650,279.74,22.38
WE-1986,9620220,765650,258.79,23.66
WE-1989,9620170,765650,234.12,19.3
WE-1988,9620120,765650,210.67,20.14
WE-1975,9620070,765650,190.26,15.89
WE-1974,9620020,765650,162.62,11.43
WE-1977,9619972,765650,132.41,13.24
WE-1976,9622020,765700,426.63,24.31
WE-1979,9621970,765700,428.08,19.6
WE-1978,9621920,765700,450.81,10.96
WE-1981,9621870,765700,446.51,18.18
WE-1980,9621820,765700,444.84,12.82
WE-1935,9621770,765700,451.17,19.84
WE-1934,9621720,765700,479.84,23.25
WE-1937,9621670,765700,514.26,16.74
WE-1936,9621620,765700,538.74,24.37
WE-1939,9621570,765700,545.85,21.56
WE-1938,9621520,765700,549.9,16.46
WE-1941,9621470,765700,546.35,16.06
WE-1940,9621420,765700,553.47,19.44
WE-1927,9621370,765700,550.76,19.86
WE-1926,9621320,765700,546.68,18.3
WE-1929,9621270,765700,545.52,10.94
WE-1928,9621220,765700,539.72,19.14
WE-1931,9621170,765700,524.88,24.27
WE-1930,9621120,765700,506.93,23.66
WE-1933,9621070,765700,491.41,13.87
WE-1932,9621020,765700,472.74,16.37
WE-1951,9620970,765700,464.23,24.73
WE-1950,9620920,765700,443.62,24.02
WE-1953,9620870,765700,443.13,10.9
WE-1952,9620820,765700,441.84,18.61
WE-1955,9620770,765700,424.33,20.08
WE-1954,9620720,765700,424.93,16.24
WE-1957,9620670,765700,424.07,15.98
WE-1956,9620620,765700,401.07,18.22
WE-1943,9620570,765700,380.42,17.45
WE-1942,9620520,765700,363.08,22.53
WE-1945,9620470,765700,350.36,19.52
WE-1944,9620420,765700,342.37,24.48
WE-1947,9620370,765700,329.74,23.7
WE-1946,9620320,765700,315.38,20.26
WE-1949,9620270,765700,297.64,20.78
WE-1948,9620220,765700,270.26,20.53
WE-1903,9620170,765700,240.06,22.39
WE-1902,9620120,765700,210.33,19.24
WE-1905,9620070,765700,184.41,24.48
WE-1904,9620020,765700,165.86,16.26
WE-1907,9619972,765700,138.25,20.95
WE-1906,9622020,765750,430.06,22.6
WE-1909,9621970,765750,415.56,15.73
WE-1908,9621920,765750,431.07,22.98
WE-1895,9621870,765750,429.85,17.2
WE-1894,9621820,765750,435.61,17.78
WE-1897,9621770,765750,455.86,23.48
WE-1896,9621720,765750,486.89,17.81
WE-1899,9621670,765750,527.29,14.6
WE-1898,9621620,765750,555.26,22.89
WE-1901,9621570,765750,541.21,11.52
WE-1900,9621520,765750,533.41,22.62
WE-1919,9621470,765750,528.98,16.94
WE-1918,9621420,765750,533.26,18.33
WE-1921,9621370,765750,527.7,18.34
WE-1920,9621320,765750,517.17,23.65
WE-1923,9621270,765750,517.69,22.41
WE-1922,9621220,765750,525.77,18.08
WE-1925,9621170,765750,529.44,13.32
WE-1924,9621120,765750,516.94,11.65
WE-1911,9621070,765750,496.22,19.29
WE-1910,9621020,765750,479.17,18.78
WE-1913,9620970,765750,466.71,21.98
WE-1912,9620920,765750,451.99,21.22
WE-1915,9620870,765750,451.98,24.66
WE-1914,9620820,765750,448.45,23.16
WE-1917,9620770,765750,436.35,21.28
WE-1916,9620720,765750,437.87,20.17
WE-1871,9620670,765750,430.51,18.06
WE-1870,9620620,765750,404.26,16.35
WE-1873,9620570,765750,381.61,18.52
WE-1872,9620520,765750,366.77,20.8
WE-1875,9620470,765750,352.18,24.34
WE-1874,9620420,765750,351.83,16.61
WE-1877,9620370,765750,338.17,22.49
WE-1876,9620320,765750,326.46,17.64
WE-1863,9620270,765750,293.89,16.74
WE-1862,9620220,765750,266.55,14.17
WE-1865,9620170,765750,240.99,15.09
WE-1864,9620120,765750,204.36,15.09
WE-1867,9620070,765750,178.91,21.17
WE-1866,9620020,765750,151.84,10.48
WE-1869,9619972,765750,126.36,18.76
WE-1868,9622020,765800,433.5,18.89
WE-1887,9621970,765800,407.45,20.76
WE-1886,9621920,765800,405.06,24.25
WE-1889,9621870,765800,424.15,24.94
WE-1888,9621820,765800,447.68,24.59
WE-1891,9621770,765800,470.84,11.76
WE-1890,9621720,765800,495.77,23.83
WE-1893,9621670,765800,530.91,23.32
WE-1892,9621620,765800,531.47,21.31
WE-1879,9621570,765800,526.65,22.68
WE-1878,9621520,765800,516.62,20.36
WE-1881,9621470,765800,511.93,22.61
WE-1880,9621420,765800,518.83,22.78
WE-1883,9621370,765800,505.04,18.35
WE-1882,9621320,765800,495.85,18.95
WE-1885,9621270,765800,509.25,19.91
WE-1884,9621220,765800,514.67,15.23
WE-1839,9621170,765800,513.59,20.26
WE-1838,9621120,765800,517.87,24.87
WE-1841,9621070,765800,511.77,24.14
WE-1840,9621020,765800,498.37,16.36
WE-1843,9620970,765800,486.83,23.43
WE-1842,9620920,765800,474.89,24.1
WE-1845,9620870,765800,464.1,22.65
WE-1844,9620820,765800,450.52,16.53
WE-1831,9620770,765800,449.26,16.48
WE-1830,9620720,765800,450.17,23.32
WE-1833,9620670,765800,425.88,16.5
WE-1832,9620620,765800,403.42,9.21
WE-1835,9620570,765800,387.42,9.48
WE-1834,9620520,765800,374.79,24.79
WE-1837,9620470,765800,356.64,10.94
WE-1836,9620420,765800,342.89,20.81
WE-1855,9620370,765800,329.04,14.6
WE-1854,9620320,765800,304.02,20.69
WE-1857,9620270,765800,270.46,22.07
WE-1856,9620220,765800,244.3,24.86
WE-1859,9620170,765800,223.75,20.0
WE-1858,9620120,765800,193.63,19.9
WE-1861,9620070,765800,175.11,17.33
WE-1860,9620020,765800,133.17,16.31
WE-1847,9619972,765800,101.73,6.21
WE-1846,9622020,765850,417.89,14.1
WE-1849,9621970,765850,395.8,24.4
WE-1848,9621920,765850,402.73,16.26
WE-1851,9621870,765850,423.22,13.24
WE-1850,9621820,765850,446.21,22.85
WE-1853,9621770,765850,478.69,23.02
WE-1852,9621720,765850,511.39,19.92
WE-1807,9621670,765850,519.65,14.22
WE-1806,9621620,765850,505.24,15.7
WE-1809,9621570,765850,504.46,18.33
WE-1808,9621520,765850,496.51,23.05
WE-1811,9621470,765850,492.39,20.47
WE-1810,9621420,765850,515.68,24.37
WE-1813,9621370,765850,494.53,18.15
WE-1812,9621320,765850,485.8,17.22
WE-1799,9621270,765850,496.29,15.12
WE-1798,9621220,765850,495.39,23.86
WE-1801,9621170,765850,490.47,16.32
WE-1800,9621120,765850,499.75,19.05
WE-1803,9621070,765850,506.6,15.76
WE-1802,9621020,765850,510.7,17.7
WE-1805,9620970,765850,500.13,22.21
WE-1804,9620920,765850,483.11,24.14
WE-1823,9620870,765850,465.05,14.89
WE-1822,9620820,765850,467.04,24.78
WE-1825,9620770,765850,472.61,17.28
WE-1824,9620720,765850,460.69,13.43
WE-1827,9620670,765850,437.56,16.75
WE-1826,9620620,765850,420.93,16.15
WE-1829,9620570,765850,406.19,16.87
WE-1828,9620520,765850,391.37,22.83
WE-1815,9620470,765850,370.69,22.12
WE-1814,9620420,765850,343.09,20.34
WE-1817,9620370,765850,311.39,22.28
WE-1816,9620320,765850,282.06,16.14
WE-1819,9620270,765850,247.28,15.61
WE-1818,9620220,765850,223.82,23.22
WE-1821,9620170,765850,192.89,24.49
WE-1820,9620120,765850,176.36,19.19
WE-0752,9620070,765850,154.49,20.95
WE-0751,9620020,765850,118.86,11.36
WE-0754,9619972,765850,88.15,8.18
WE-0753,9622020,765900,393.8,21.25
WE-0756,9621970,765900,388.09,16.0
WE-0755,9621920,765900,401.79,15.04
WE-0758,9621870,765900,424.61,24.55
WE-0757,9621820,765900,448.23,9.58
WE-0744,9621770,765900,481.17,19.24
WE-0743,9621720,765900,510.34,18.0
WE-0746,9621670,765900,501.65,18.7
WE-0745,9621620,765900,483.08,22.72
WE-0748,9621570,765900,478.06,21.35
WE-0747,9621520,765900,465.93,11.76
WE-0750,9621470,765900,484.76,11.02
WE-0749,9621420,765900,505.79,22.61
WE-0768,9621370,765900,487.53,22.13
WE-0767,9621320,765900,471.48,15.7
WE-0770,9621270,765900,469.38,24.82
WE-0769,9621220,765900,469.66,19.27
WE-0772,9621170,765900,461.26,21.79
WE-0771,9621120,765900,478.13,17.84
WE-0774,9621070,765900,485.89,15.73
WE-0773,9621020,765900,500.85,21.0
WE-0760,9620970,765900,497.44,24.35
WE-0759,9620920,765900,487.13,19.54
WE-0762,9620870,765900,489.43,22.75
WE-0761,9620820,765900,494.43,17.1
WE-0764,9620770,765900,496.77,19.93
WE-0763,9620720,765900,476.36,23.29
WE-0766,9620670,765900,453.81,9.3
WE-0765,9620620,765900,436.0,19.9
WE-0720,9620570,765900,422.21,18.24
WE-0719,9620520,765900,403.24,10.29
WE-0722,9620470,765900,379.71,22.68
WE-0721,9620420,765900,344.41,15.35
WE-0724,9620370,765900,303.78,18.51
WE-0723,9620320,765900,265.68,18.95
WE-0726,9620270,765900,225.83,20.03
WE-0725,9620220,765900,202.17,19.05
WE-0712,9620170,765900,173.08,11.6
WE-0711,9620120,765900,153.85,22.59
WE-0714,9620070,765900,133.29,24.78
WE-0713,9620020,765900,103.45,10.38
WE-0716,9619972,765900,77.5,9.3
WE-0715,9622020,765950,379.93,16.34
WE-0718,9621970,765950,378.7,16.41
WE-0717,9621920,765950,406.96,23.12
WE-0736,9621870,765950,433.8,19.83
WE-0735,9621820,765950,462.94,16.45
WE-0738,9621770,765950,485.15,23.31
WE-0737,9621720,765950,502.15,22.94
WE-0740,9621670,765950,482.9,22.32
WE-0739,9621620,765950,459.17,14.29
WE-0742,9621570,765950,459.5,20.44
WE-0741,9621520,765950,454.32,15.32
WE-0728,9621470,765950,475.53,15.11
WE-0727,9621420,765950,488.66,16.58
WE-0730,9621370,765950,481.04,15.86
WE-0729,9621320,765950,463.93,19.99
WE-0732,9621270,765950,453.44,14.92
WE-0731,9621220,765950,451.46,24.52
WE-0734,9621170,765950,443.67,23.99
WE-0733,9621120,765950,461.95,24.89
WE-0688,9621070,765950,468.87,20.45
WE-0687,9621020,765950,489.2,16.29
WE-0690,9620970,765950,502.14,23.87
WE-0689,9620920,765950,509.42,20.86
WE-0692,9620870,765950,517.56,20.41
WE-0691,9620820,765950,519.33,15.43
WE-0694,9620770,765950,510.64,13.5
WE-0693,9620720,765950,484.81,15.18
WE-0680,9620670,765950,463.27,19.82
WE-0679,9620620,765950,442.79,16.25
WE-0682,9620570,765950,421.95,9.94
WE-0681,9620520,765950,408.66,11.97
WE-0684,9620470,765950,372.63,21.7
WE-0683,9620420,765950,331.24,18.88
WE-0686,9620370,765950,284.74,24.88
WE-0685,9620320,765950,249.12,16.11
WE-0704,9620270,765950,216.24,18.49
WE-0703,9620220,765950,192.08,23.55
WE-0706,9620170,765950,166.37,15.99
WE-0705,9620120,765950,138.39,23.57
WE-0708,9620070,765950,109.79,8.17
WE-0707,9620020,765950,88.04,7.64
WE-0710,9619972,765950,76.18,13.33
WE-0709,9622020,766000,356.32,24.67
WE-0696,9621970,766000,380.91,23.81
WE-0695,9621920,766000,401.49,24.16
WE-0698,9621870,766000,424.17,12.07
WE-0697,9621820,766000,449.68,19.19
WE-0700,9621770,766000,462.79,16.69
WE-0699,9621720,766000,477.36,19.41
WE-0702,9621670,766000,467.67,13.41
WE-0701,9621620,766000,456.54,21.12
WE-0656,9621570,766000,450.0,24.19
WE-0655,9621520,766000,440.19,18.04
WE-0658,9621470,766000,468.71,20.81
WE-0657,9621420,766000,481.23,10.17
WE-0660,9621370,766000,468.49,9.94
WE-0659,9621320,766000,460.12,17.78
WE-0662,9621270,766000,443.55,15.75
WE-0661,9621220,766000,442.01,22.27
WE-0648,9621170,766000,428.6,21.03
WE-0647,9621120,766000,442.41,21.21
WE-0650,9621070,766000,455.81,11.6
WE-0649,9621020,766000,472.58,17.46
WE-0652,9620970,766000,494.63,21.32
WE-0651,9620920,766000,526.37,20.72
WE-0654,9620870,766000,538.01,23.56
WE-0653,9620820,766000,533.95,16.78
WE-0672,9620770,766000,510.01,18.94
WE-0671,9620720,766000,487.45,20.44
WE-0674,9620670,766000,463.92,9.43
WE-0673,9620620,766000,437.99,13.99
WE-0676,9620570,766000,412.89,24.76
WE-0675,9620520,766000,387.62,22.79
WE-0678,9620470,766000,355.44,12.99
WE-0677,9620420,766000,318.54,18.52
WE-0664,9620370,766000,277.55,17.06
WE-0663,9620320,766000,237.58,24.58
WE-0666,9620270,766000,205.63,15.74
WE-0665,9620220,766000,180.54,19.75
WE-0668,9620170,766000,158.06,22.71
WE-0667,9620120,766000,131.34,17.79
WE-0670,9620070,766000,109.06,12.91
WE-0669,9620020,766000,89.59,9.57
WE-0624,9619972,766000,77.04,6.97
WE-0623,9622020,766050,332.25,22.26
WE-0626,9621970,766050,372.28,18.57
WE-0625,9621920,766050,389.98,16.17
WE-0628,9621870,766050,404.32,17.72
WE-0627,9621820,766050,425.39,11.26
WE-0630,9621770,766050,444.86,21.68
WE-0629,9621720,766050,461.21,17.57
WE-0616,9621670,766050,453.66,9.26
WE-0615,9621620,766050,451.68,18.77
WE-0618,9621570,766050,433.3,23.76
WE-0617,9621520,766050,438.6,18.58
WE-0620,9621470,766050,459.76,20.1
WE-0619,9621420,766050,468.61,24.3
WE-0622,9621370,766050,455.03,21.47
WE-0621,9621320,766050,439.44,17.02
WE-0640,9621270,766050,423.55,18.64
WE-0639,9621220,766050,420.64,24.56
WE-0642,9621170,766050,426.11,15.69
WE-0641,9621120,766050,440.33,23.6
WE-0644,9621070,766050,462.88,14.93
WE-0643,9621020,766050,482.99,17.35
WE-0646,9620970,766050,502.92,23.53
WE-0645,9620920,766050,527.66,12.13
WE-0632,9620870,766050,536.23,15.66
WE-0631,9620820,766050,514.24,11.65
WE-0634,9620770,766050,489.02,20.95
WE-0633,9620720,766050,464.88,23.58
WE-0636,9620670,766050,449.25,19.43
WE-0635,9620620,766050,425.89,22.67
WE-0638,9620570,766050,404.7,12.12
WE-0637,9620520,766050,382.98,20.2
WE-0592,9620470,766050,350.54,22.03
WE-0591,9620420,766050,310.19,23.35
WE-0594,9620370,766050,269.99,17.88
WE-0593,9620320,766050,227.55,17.83
WE-0596,9620270,766050,192.9,17.55
WE-0595,9620220,766050,168.83,16.85
WE-0598,9620170,766050,148.1,18.68
WE-0597,9620120,766050,129.01,23.9
WE-0584,9620070,766050,108.17,11.12
WE-0583,9620020,766050,94.09,11.36
WE-0586,9619972,766050,78.4,10.33
WE-0585,9622020,766100,323.48,17.54
WE-0588,9621970,766100,361.31,19.93
WE-0587,9621920,766100,379.9,17.91
WE-0590,9621870,766100,390.04,23.18
WE-0589,9621820,766100,411.0,15.75
WE-0608,9621770,766100,432.98,16.63
WE-0607,9621720,766100,447.98,24.51
WE-0610,9621670,766100,439.95,20.48
WE-0609,9621620,766100,438.08,17.1
WE-0612,9621570,766100,435.22,21.26
WE-0611,9621520,766100,447.28,19.69
WE-0614,9621470,766100,454.93,18.48
WE-0613,9621420,766100,446.82,16.67
WE-0600,9621370,766100,437.07,15.35
WE-0599,9621320,766100,429.48,21.85
WE-0602,9621270,766100,414.16,24.38
WE-0601,9621220,766100,419.44,23.38
WE-0604,9621170,766100,429.93,24.08
WE-0603,9621120,766100,451.16,24.3
WE-0606,9621070,766100,470.19,21.56
WE-0605,9621020,766100,492.39,11.63
WE-0560,9620970,766100,511.34,18.24
WE-0559,9620920,766100,527.46,22.54
WE-0562,9620870,766100,518.1,14.4
WE-0561,9620820,766100,493.99,16.94
WE-0564,9620770,766100,476.07,18.04
WE-0563,9620720,766100,457.29,21.34
WE-0566,9620670,766100,429.99,11.7
WE-0565,9620620,766100,407.2,15.45
WE-0552,9620570,766100,382.78,24.73
WE-0551,9620520,766100,362.4,19.32
WE-0554,9620470,766100,335.75,18.12
WE-0553,9620420,766100,303.1,21.86
WE-0556,9620370,766100,255.12,21.99
WE-0555,9620320,766100,222.91,13.99
WE-0558,9620270,766100,193.33,22.86
WE-0557,9620220,766100,167.06,18.12
WE-0576,9620170,766100,146.62,23.67
WE-0575,9620120,766100,128.21,15.17
WE-0578,9620070,766100,112.93,7.55
WE-0577,9620020,766100,95.67,9.54
WE-0580,9619972,766100,89.1,13.06
WE-0579,9622020,766150,323.47,24.77
WE-0582,9621970,766150,347.66,14.56
WE-0581,9621920,766150,359.73,17.72
WE-0568,9621870,766150,381.32,13.3
WE-0567,9621820,766150,405.68,17.16
WE-0570,9621770,766150,429.97,20.59
WE-0569,9621720,766150,427.74,14.17
WE-0572,9621670,766150,414.38,22.92
WE-0571,9621620,766150,426.46,18.33
WE-0574,9621570,766150,442.7,19.67
WE-0573,9621520,766150,445.17,9.35
WE-0528,9621470,766150,433.1,20.76
WE-0527,9621420,766150,422.64,16.59
WE-0530,9621370,766150,408.26,20.31
WE-0529,9621320,766150,406.94,24.94
WE-0532,9621270,766150,402.52,18.99
WE-0531,9621220,766150,401.84,17.25
WE-0534,9621170,766150,422.15,15.93
WE-0533,9621120,766150,449.06,23.06
WE-0520,9621070,766150,469.25,12.86
WE-0519,9621020,766150,492.66,20.67
WE-0522,9620970,766150,510.02,11.81
